序号,传输方向,第几路CAN,时间标识,增量时间,帧 ID,帧类型,帧格式,数据长度,数据,
6446,接收,0,13:53:30.596.026 ,00:00:00.002.048 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6447,接收,0,13:53:30.601.978 ,00:00:00.005.952 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
6448,接收,0,13:53:30.603.978 ,00:00:00.002.000 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
6449,接收,0,13:53:30.604.566 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6450,接收,0,13:53:30.611.970 ,00:00:00.007.404 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
6451,接收,0,13:53:30.612.558 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6452,接收,0,13:53:30.613.978 ,00:00:00.001.420 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
6453,接收,0,13:53:30.614.550 ,00:00:00.000.572 ,0x18F00029,数据帧,扩展帧,08,c0 7d ff ff ff ff ff 75 ,
6454,接收,0,13:53:30.620.062 ,00:00:00.005.512 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6455,接收,0,13:53:30.621.982 ,00:00:00.001.920 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
6456,接收,0,13:53:30.623.986 ,00:00:00.002.004 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
6457,接收,0,13:53:30.628.086 ,00:00:00.004.100 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6458,接收,0,13:53:30.631.974 ,00:00:00.003.888 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
6459,接收,0,13:53:30.633.978 ,00:00:00.002.004 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
6460,接收,0,13:53:30.636.078 ,00:00:00.002.100 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6461,接收,0,13:53:30.638.234 ,00:00:00.002.156 ,0x18FEF200,数据帧,扩展帧,08,00 00 00 00 00 00 00 ff ,
6462,接收,0,13:53:30.641.982 ,00:00:00.003.748 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
6463,接收,0,13:53:30.642.562 ,00:00:00.000.580 ,0x18FF2100,数据帧,扩展帧,08,fa fc ff f4 ff ff ff ff ,
6464,接收,0,13:53:30.643.982 ,00:00:00.001.420 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
6465,接收,0,13:53:30.644.569 ,00:00:00.000.587 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6466,接收,0,13:53:30.651.970 ,00:00:00.007.401 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
6467,接收,0,13:53:30.652.558 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6468,接收,0,13:53:30.653.981 ,00:00:00.001.423 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
6469,接收,0,13:53:30.654.561 ,00:00:00.000.580 ,0x18FFA200,数据帧,扩展帧,08,ff f1 01 ff ff 00 ff ff ,
6470,接收,0,13:53:30.659.993 ,00:00:00.005.432 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6471,接收,0,13:53:30.661.985 ,00:00:00.001.992 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
6472,接收,0,13:53:30.663.989 ,00:00:00.002.004 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
6473,接收,0,13:53:30.668.157 ,00:00:00.004.168 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6474,接收,0,13:53:30.671.977 ,00:00:00.003.820 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
6475,接收,0,13:53:30.673.981 ,00:00:00.002.004 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
6476,接收,0,13:53:30.676.009 ,00:00:00.002.028 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6477,接收,0,13:53:30.681.985 ,00:00:00.005.976 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
6478,接收,0,13:53:30.683.986 ,00:00:00.002.001 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
6479,接收,0,13:53:30.684.573 ,00:00:00.000.587 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6480,接收,0,13:53:30.690.129 ,00:00:00.005.556 ,0x18FEF100,数据帧,扩展帧,08,ff 00 00 40 00 1e 1f ff ,
6481,接收,0,13:53:30.691.973 ,00:00:00.001.844 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
6482,接收,0,13:53:30.692.553 ,00:00:00.000.580 ,0x18FF2100,数据帧,扩展帧,08,fa fc ff f4 ff ff ff ff ,
6483,接收,0,13:53:30.693.141 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6484,接收,0,13:53:30.693.986 ,00:00:00.000.845 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
6485,接收,0,13:53:30.700.065 ,00:00:00.006.079 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6486,接收,0,13:53:30.701.985 ,00:00:00.001.920 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
6487,接收,0,13:53:30.703.989 ,00:00:00.002.004 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
6488,接收,0,13:53:30.706.152 ,00:00:00.002.163 ,0x18FECA00,数据帧,扩展帧,08,40 ff 00 00 00 00 ff ff ,
6489,接收,0,13:53:30.708.092 ,00:00:00.001.940 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6490,接收,0,13:53:30.710.004 ,00:00:00.001.912 ,0x18FEDF00,数据帧,扩展帧,08,7d 20 1c ff 7d 00 00 ff ,
6491,接收,0,13:53:30.711.980 ,00:00:00.001.976 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
6492,接收,0,13:53:30.713.984 ,00:00:00.002.004 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
6493,接收,0,13:53:30.714.556 ,00:00:00.000.572 ,0x18F00029,数据帧,扩展帧,08,c0 7d ff ff ff ff ff 75 ,
6494,接收,0,13:53:30.716.080 ,00:00:00.001.524 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6495,接收,0,13:53:30.721.984 ,00:00:00.005.904 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
6496,接收,0,13:53:30.723.984 ,00:00:00.002.000 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
6497,接收,0,13:53:30.724.572 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6498,接收,0,13:53:30.731.976 ,00:00:00.007.404 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
6499,接收,0,13:53:30.732.564 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6500,接收,0,13:53:30.733.984 ,00:00:00.001.420 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
6501,接收,0,13:53:30.738.236 ,00:00:00.004.252 ,0x18FEF200,数据帧,扩展帧,08,00 00 00 00 00 00 00 ff ,
6502,接收,0,13:53:30.739.997 ,00:00:00.001.761 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6503,接收,0,13:53:30.741.988 ,00:00:00.001.991 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
6504,接收,0,13:53:30.742.568 ,00:00:00.000.580 ,0x18FF2100,数据帧,扩展帧,08,fa fc ff f5 ff ff ff ff ,
6505,接收,0,13:53:30.743.993 ,00:00:00.001.425 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
6506,接收,0,13:53:30.748.164 ,00:00:00.004.171 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6507,接收,0,13:53:30.750.132 ,00:00:00.001.968 ,0x18FEEF00,数据帧,扩展帧,08,ff ff ff 32 ff ff ff ff ,
6508,接收,0,13:53:30.751.984 ,00:00:00.001.852 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
6509,接收,0,13:53:30.753.988 ,00:00:00.002.004 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
6510,接收,0,13:53:30.754.568 ,00:00:00.000.580 ,0x18FFA200,数据帧,扩展帧,08,ff f1 01 ff ff 00 ff ff ,
6511,接收,0,13:53:30.756.011 ,00:00:00.001.443 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6512,接收,0,13:53:30.761.987 ,00:00:00.005.976 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
6513,接收,0,13:53:30.763.991 ,00:00:00.002.004 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
6514,接收,0,13:53:30.764.579 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6515,接收,0,13:53:30.771.975 ,00:00:00.007.396 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
6516,接收,0,13:53:30.772.564 ,00:00:00.000.589 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6517,接收,0,13:53:30.773.988 ,00:00:00.001.424 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
6518,接收,0,13:53:30.780.071 ,00:00:00.006.083 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6519,接收,0,13:53:30.781.992 ,00:00:00.001.921 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
6520,接收,0,13:53:30.783.995 ,00:00:00.002.003 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
6521,接收,0,13:53:30.788.095 ,00:00:00.004.100 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6522,接收,0,13:53:30.790.131 ,00:00:00.002.036 ,0x18FEF100,数据帧,扩展帧,08,ff 00 00 40 00 1e 1f ff ,
6523,接收,0,13:53:30.791.983 ,00:00:00.001.852 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
6524,接收,0,13:53:30.792.563 ,00:00:00.000.580 ,0x18FF2100,数据帧,扩展帧,08,fa fc ff f5 ff ff ff ff ,
6525,接收,0,13:53:30.793.991 ,00:00:00.001.428 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
6526,接收,0,13:53:30.796.111 ,00:00:00.002.120 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6527,接收,0,13:53:30.801.991 ,00:00:00.005.880 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
6528,接收,0,13:53:30.803.991 ,00:00:00.002.000 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
6529,接收,0,13:53:30.804.578 ,00:00:00.000.587 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6530,接收,0,13:53:30.809.995 ,00:00:00.005.417 ,0x18FEED00,数据帧,扩展帧,08,b4 78 0a ff ff ff ff ff ,
6531,接收,0,13:53:30.811.979 ,00:00:00.001.984 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
6532,接收,0,13:53:30.812.566 ,00:00:00.000.587 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6533,接收,0,13:53:30.813.990 ,00:00:00.001.424 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
6534,接收,0,13:53:30.814.562 ,00:00:00.000.572 ,0x18F00029,数据帧,扩展帧,08,c0 7d ff ff ff ff ff 75 ,
6535,接收,0,13:53:30.820.002 ,00:00:00.005.440 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6536,接收,0,13:53:30.821.994 ,00:00:00.001.992 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
6537,接收,0,13:53:30.823.998 ,00:00:00.002.004 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
6538,接收,0,13:53:30.828.165 ,00:00:00.004.167 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6539,接收,0,13:53:30.831.986 ,00:00:00.003.821 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
6540,接收,0,13:53:30.833.989 ,00:00:00.002.003 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
6541,接收,0,13:53:30.836.017 ,00:00:00.002.028 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6542,接收,0,13:53:30.838.245 ,00:00:00.002.228 ,0x18FEF200,数据帧,扩展帧,08,00 00 00 00 00 00 00 ff ,
6543,接收,0,13:53:30.841.993 ,00:00:00.003.748 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
6544,接收,0,13:53:30.842.573 ,00:00:00.000.580 ,0x18FF2100,数据帧,扩展帧,08,fa fc ff f5 ff ff ff ff ,
6545,接收,0,13:53:30.843.993 ,00:00:00.001.420 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
6546,接收,0,13:53:30.844.581 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6547,接收,0,13:53:30.846.176 ,00:00:00.001.595 ,0x18FEF500,数据帧,扩展帧,08,c8 ff ff 20 22 ff ff ff ,
6548,接收,0,13:53:30.851.981 ,00:00:00.005.805 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
6549,接收,0,13:53:30.852.569 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6550,接收,0,13:53:30.853.993 ,00:00:00.001.424 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
6551,接收,0,13:53:30.854.572 ,00:00:00.000.579 ,0x18FFA200,数据帧,扩展帧,08,ff f1 01 ff ff 00 ff ff ,
6552,接收,0,13:53:30.860.076 ,00:00:00.005.504 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6553,接收,0,13:53:30.861.992 ,00:00:00.001.916 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
6554,接收,0,13:53:30.864.000 ,00:00:00.002.008 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
6555,接收,0,13:53:30.868.100 ,00:00:00.004.100 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6556,接收,0,13:53:30.871.989 ,00:00:00.003.889 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
6557,接收,0,13:53:30.873.993 ,00:00:00.002.004 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
6558,接收,0,13:53:30.876.093 ,00:00:00.002.100 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6559,接收,0,13:53:30.881.997 ,00:00:00.005.904 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
6560,接收,0,13:53:30.883.997 ,00:00:00.002.000 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
6561,接收,0,13:53:30.884.585 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6562,接收,0,13:53:30.890.141 ,00:00:00.005.556 ,0x18FEF100,数据帧,扩展帧,08,ff 00 00 40 00 1e 1f ff ,
6563,接收,0,13:53:30.891.984 ,00:00:00.001.843 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
6564,接收,0,13:53:30.892.564 ,00:00:00.000.580 ,0x18FF2100,数据帧,扩展帧,08,fa fc ff f5 ff ff ff ff ,
6565,接收,0,13:53:30.893.152 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6566,接收,0,13:53:30.893.996 ,00:00:00.000.844 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
6567,接收,0,13:53:30.900.008 ,00:00:00.006.012 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6568,接收,0,13:53:30.901.996 ,00:00:00.001.988 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
6569,接收,0,13:53:30.904.004 ,00:00:00.002.008 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
6570,接收,0,13:53:30.908.172 ,00:00:00.004.168 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6571,接收,0,13:53:30.911.992 ,00:00:00.003.820 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
6572,接收,0,13:53:30.913.996 ,00:00:00.002.004 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
6573,接收,0,13:53:30.914.568 ,00:00:00.000.572 ,0x18F00029,数据帧,扩展帧,08,c0 7d ff ff ff ff ff 75 ,
6574,接收,0,13:53:30.916.023 ,00:00:00.001.455 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6575,接收,0,13:53:30.921.999 ,00:00:00.005.976 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
6576,接收,0,13:53:30.924.000 ,00:00:00.002.001 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
6577,接收,0,13:53:30.924.588 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6578,接收,0,13:53:30.931.988 ,00:00:00.007.400 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
6579,接收,0,13:53:30.932.576 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6580,接收,0,13:53:30.933.995 ,00:00:00.001.419 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
6581,接收,0,13:53:30.934.575 ,00:00:00.000.580 ,0x18FEF700,数据帧,扩展帧,08,ff ff ff ff c6 01 ff ff ,
6582,接收,0,13:53:30.938.251 ,00:00:00.003.676 ,0x18FEF200,数据帧,扩展帧,08,00 00 00 00 00 00 00 ff ,
6583,接收,0,13:53:30.940.079 ,00:00:00.001.828 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6584,接收,0,13:53:30.941.999 ,00:00:00.001.920 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
6585,接收,0,13:53:30.942.579 ,00:00:00.000.580 ,0x18FF2100,数据帧,扩展帧,08,fa fc ff f5 ff ff ff ff ,
6586,接收,0,13:53:30.944.003 ,00:00:00.001.424 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
6587,接收,0,13:53:30.948.111 ,00:00:00.004.108 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6588,接收,0,13:53:30.950.151 ,00:00:00.002.040 ,0x18FEA600,数据帧,扩展帧,08,e0 02 ff ff ff ff ff ff ,
6589,接收,0,13:53:30.951.995 ,00:00:00.001.844 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
6590,接收,0,13:53:30.953.999 ,00:00:00.002.004 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
6591,接收,0,13:53:30.954.578 ,00:00:00.000.579 ,0x18FFA200,数据帧,扩展帧,08,ff f1 01 ff ff 00 ff ff ,
6592,接收,0,13:53:30.956.094 ,00:00:00.001.516 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6593,接收,0,13:53:30.960.011 ,00:00:00.003.917 ,0x18FEDF00,数据帧,扩展帧,08,7d 20 1c ff 7d 00 00 ff ,
6594,接收,0,13:53:30.961.999 ,00:00:00.001.988 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
6595,接收,0,13:53:30.963.999 ,00:00:00.002.000 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
6596,接收,0,13:53:30.964.587 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6597,接收,0,13:53:30.971.991 ,00:00:00.007.404 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
6598,接收,0,13:53:30.972.578 ,00:00:00.000.587 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6599,接收,0,13:53:30.973.998 ,00:00:00.001.420 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
6600,接收,0,13:53:30.980.010 ,00:00:00.006.012 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6601,接收,0,13:53:30.982.002 ,00:00:00.001.992 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
6602,接收,0,13:53:30.984.006 ,00:00:00.002.004 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
6603,接收,0,13:53:30.988.174 ,00:00:00.004.168 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6604,接收,0,13:53:30.990.146 ,00:00:00.001.972 ,0x18FEF100,数据帧,扩展帧,08,ff 00 00 40 00 1e 1f ff ,
6605,接收,0,13:53:30.991.994 ,00:00:00.001.848 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
6606,接收,0,13:53:30.992.574 ,00:00:00.000.580 ,0x18FF2100,数据帧,扩展帧,08,fa fc ff f5 ff ff ff ff ,
6607,接收,0,13:53:30.994.002 ,00:00:00.001.428 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
6608,接收,0,13:53:30.996.050 ,00:00:00.002.048 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6609,接收,0,13:53:31.002.002 ,00:00:00.005.952 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
6610,接收,0,13:53:31.004.002 ,00:00:00.002.000 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
6611,接收,0,13:53:31.004.590 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6612,接收,0,13:53:31.011.990 ,00:00:00.007.400 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
6613,接收,0,13:53:31.012.578 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6614,接收,0,13:53:31.014.002 ,00:00:00.001.424 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
6615,接收,0,13:53:31.014.573 ,00:00:00.000.571 ,0x18F00029,数据帧,扩展帧,08,c0 7d ff ff ff ff ff 75 ,
6616,接收,0,13:53:31.020.086 ,00:00:00.005.513 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6617,接收,0,13:53:31.022.006 ,00:00:00.001.920 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
6618,接收,0,13:53:31.024.010 ,00:00:00.002.004 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
6619,接收,0,13:53:31.028.109 ,00:00:00.004.099 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6620,接收,0,13:53:31.031.998 ,00:00:00.003.889 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
6621,接收,0,13:53:31.034.001 ,00:00:00.002.003 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
6622,接收,0,13:53:31.036.102 ,00:00:00.002.101 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6623,接收,0,13:53:31.038.257 ,00:00:00.002.155 ,0x18FEF200,数据帧,扩展帧,08,00 00 00 00 00 00 00 ff ,
6624,接收,0,13:53:31.042.005 ,00:00:00.003.748 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
6625,接收,0,13:53:31.042.585 ,00:00:00.000.580 ,0x18FF2100,数据帧,扩展帧,08,fa fc ff f5 ff ff ff ff ,
6626,接收,0,13:53:31.044.005 ,00:00:00.001.420 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
6627,接收,0,13:53:31.044.592 ,00:00:00.000.587 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6628,接收,0,13:53:31.050.153 ,00:00:00.005.561 ,0x18FEF600,数据帧,扩展帧,08,ff 2e 41 ff ff ff ff ff ,
6629,接收,0,13:53:31.051.993 ,00:00:00.001.840 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
6630,接收,0,13:53:31.052.581 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
6631,接收,0,13:53:31.054.004 ,00:00:00.001.423 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
6632,接收,0,13:53:31.054.584 ,00:00:00.000.580 ,0x18FFA200,数据帧,扩展帧,08,ff f1 01 ff ff 00 ff ff ,
6633,接收,0,13:53:31.060.000 ,00:00:00.005.416 ,0x18FEED00,数据帧,扩展帧,08,b4 78 0a ff ff ff ff ff ,
