序号,传输方向,第几路CAN,时间标识,增量时间,帧 ID,帧类型,帧格式,数据长度,数据,
11561,接收,0,13:39:28.793.182 ,00:00:00.002.007 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
11562,接收,0,13:39:28.793.754 ,00:00:00.000.572 ,0x18F00029,数据帧,扩展帧,08,c0 7d ff ff ff ff ff 75 ,
11563,接收,0,13:39:28.795.286 ,00:00:00.001.532 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11564,接收,0,13:39:28.801.183 ,00:00:00.005.897 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
11565,接收,0,13:39:28.803.183 ,00:00:00.002.000 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
11566,接收,0,13:39:28.803.771 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11567,接收,0,13:39:28.809.343 ,00:00:00.005.572 ,0x18ECFF00,数据帧,扩展帧,08,20 1a 00 04 ff ca fe 00 ,
11568,接收,0,13:39:28.811.171 ,00:00:00.001.828 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
11569,接收,0,13:39:28.811.759 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11570,接收,0,13:39:28.813.183 ,00:00:00.001.424 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
11571,接收,0,13:39:28.817.443 ,00:00:00.004.260 ,0x18FEF200,数据帧,扩展帧,08,00 00 00 00 00 00 00 ff ,
11572,接收,0,13:39:28.819.195 ,00:00:00.001.752 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11573,接收,0,13:39:28.821.183 ,00:00:00.001.988 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
11574,接收,0,13:39:28.821.763 ,00:00:00.000.580 ,0x18FF2100,数据帧,扩展帧,08,fa fc ff f5 ff ff ff ff ,
11575,接收,0,13:39:28.823.191 ,00:00:00.001.428 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
11576,接收,0,13:39:28.827.370 ,00:00:00.004.179 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11577,接收,0,13:39:28.829.342 ,00:00:00.001.972 ,0x18FEEF00,数据帧,扩展帧,08,ff ff ff 32 ff ff ff ff ,
11578,接收,0,13:39:28.831.178 ,00:00:00.001.836 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
11579,接收,0,13:39:28.833.182 ,00:00:00.002.004 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
11580,接收,0,13:39:28.833.762 ,00:00:00.000.580 ,0x18FFA200,数据帧,扩展帧,08,ff f5 05 ff ff 00 ff ff ,
11581,接收,0,13:39:28.835.210 ,00:00:00.001.448 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11582,接收,0,13:39:28.841.186 ,00:00:00.005.976 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
11583,接收,0,13:39:28.843.187 ,00:00:00.002.001 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
11584,接收,0,13:39:28.843.775 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11585,接收,0,13:39:28.851.175 ,00:00:00.007.400 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
11586,接收,0,13:39:28.851.763 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11587,接收,0,13:39:28.853.183 ,00:00:00.001.420 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
11588,接收,0,13:39:28.859.275 ,00:00:00.006.092 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11589,接收,0,13:39:28.861.187 ,00:00:00.001.912 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
11590,接收,0,13:39:28.861.751 ,00:00:00.000.564 ,0x18EBFF00,数据帧,扩展帧,08,01 45 ff 13 01 03 01 73 ,
11591,接收,0,13:39:28.863.191 ,00:00:00.001.440 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
11592,接收,0,13:39:28.867.291 ,00:00:00.004.100 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11593,接收,0,13:39:28.869.343 ,00:00:00.002.052 ,0x18FEF100,数据帧,扩展帧,08,ff 00 00 40 00 1e 1f ff ,
11594,接收,0,13:39:28.871.179 ,00:00:00.001.836 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
11595,接收,0,13:39:28.871.759 ,00:00:00.000.580 ,0x18FF2100,数据帧,扩展帧,08,fa fc ff f5 ff ff ff ff ,
11596,接收,0,13:39:28.873.187 ,00:00:00.001.428 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
11597,接收,0,13:39:28.875.315 ,00:00:00.002.128 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11598,接收,0,13:39:28.881.187 ,00:00:00.005.872 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
11599,接收,0,13:39:28.883.187 ,00:00:00.002.000 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
11600,接收,0,13:39:28.883.775 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11601,接收,0,13:39:28.889.191 ,00:00:00.005.416 ,0x18FEED00,数据帧,扩展帧,08,b4 78 0a ff ff ff ff ff ,
11602,接收,0,13:39:28.891.175 ,00:00:00.001.984 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
11603,接收,0,13:39:28.891.763 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11604,接收,0,13:39:28.893.187 ,00:00:00.001.424 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
11605,接收,0,13:39:28.893.759 ,00:00:00.000.572 ,0x18F00029,数据帧,扩展帧,08,c0 7d ff ff ff ff ff 75 ,
11606,接收,0,13:39:28.899.199 ,00:00:00.005.440 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11607,接收,0,13:39:28.901.187 ,00:00:00.001.988 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
11608,接收,0,13:39:28.903.195 ,00:00:00.002.008 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
11609,接收,0,13:39:28.907.367 ,00:00:00.004.172 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11610,接收,0,13:39:28.911.184 ,00:00:00.003.817 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
11611,接收,0,13:39:28.913.188 ,00:00:00.002.004 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
11612,接收,0,13:39:28.913.764 ,00:00:00.000.576 ,0x18EBFF00,数据帧,扩展帧,08,02 00 03 01 93 01 03 01 ,
11613,接收,0,13:39:28.915.212 ,00:00:00.001.448 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11614,接收,0,13:39:28.917.451 ,00:00:00.002.239 ,0x18FEF200,数据帧,扩展帧,08,00 00 00 00 00 00 00 ff ,
11615,接收,0,13:39:28.921.187 ,00:00:00.003.736 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
11616,接收,0,13:39:28.921.767 ,00:00:00.000.580 ,0x18FF2100,数据帧,扩展帧,08,fa fc ff f5 ff ff ff ff ,
11617,接收,0,13:39:28.923.192 ,00:00:00.001.425 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
11618,接收,0,13:39:28.923.779 ,00:00:00.000.587 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11619,接收,0,13:39:28.925.395 ,00:00:00.001.616 ,0x18FEF500,数据帧,扩展帧,08,c8 ff ff ff ff ff ff ff ,
11620,接收,0,13:39:28.931.179 ,00:00:00.005.784 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
11621,接收,0,13:39:28.931.767 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11622,接收,0,13:39:28.933.192 ,00:00:00.001.425 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
11623,接收,0,13:39:28.933.771 ,00:00:00.000.579 ,0x18FFA200,数据帧,扩展帧,08,ff f5 05 ff ff 00 ff ff ,
11624,接收,0,13:39:28.939.279 ,00:00:00.005.508 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11625,接收,0,13:39:28.941.191 ,00:00:00.001.912 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
11626,接收,0,13:39:28.943.195 ,00:00:00.002.004 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
11627,接收,0,13:39:28.947.296 ,00:00:00.004.101 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11628,接收,0,13:39:28.951.184 ,00:00:00.003.888 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
11629,接收,0,13:39:28.953.188 ,00:00:00.002.004 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
11630,接收,0,13:39:28.955.296 ,00:00:00.002.108 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11631,接收,0,13:39:28.961.193 ,00:00:00.005.897 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
11632,接收,0,13:39:28.963.193 ,00:00:00.002.000 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
11633,接收,0,13:39:28.963.781 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11634,接收,0,13:39:28.965.348 ,00:00:00.001.567 ,0x18EBFF00,数据帧,扩展帧,08,03 22 01 04 01 02 16 02 ,
11635,接收,0,13:39:28.969.349 ,00:00:00.004.001 ,0x18FEF100,数据帧,扩展帧,08,ff 00 00 40 00 1e 1f ff ,
11636,接收,0,13:39:28.971.181 ,00:00:00.001.832 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
11637,接收,0,13:39:28.971.761 ,00:00:00.000.580 ,0x18FF2100,数据帧,扩展帧,08,fa fc ff f5 ff ff ff ff ,
11638,接收,0,13:39:28.972.349 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11639,接收,0,13:39:28.973.193 ,00:00:00.000.844 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
11640,接收,0,13:39:28.979.205 ,00:00:00.006.012 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11641,接收,0,13:39:28.981.193 ,00:00:00.001.988 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
11642,接收,0,13:39:28.983.197 ,00:00:00.002.004 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
11643,接收,0,13:39:28.987.374 ,00:00:00.004.177 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11644,接收,0,13:39:28.991.190 ,00:00:00.003.816 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
11645,接收,0,13:39:28.993.194 ,00:00:00.002.004 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
11646,接收,0,13:39:28.993.766 ,00:00:00.000.572 ,0x18F00029,数据帧,扩展帧,08,c0 7d ff ff ff ff ff 75 ,
11647,接收,0,13:39:28.995.218 ,00:00:00.001.452 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11648,接收,0,13:39:29.001.194 ,00:00:00.005.976 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
11649,接收,0,13:39:29.003.195 ,00:00:00.002.001 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
11650,接收,0,13:39:29.003.783 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11651,接收,0,13:39:29.011.183 ,00:00:00.007.400 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
11652,接收,0,13:39:29.011.771 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11653,接收,0,13:39:29.013.195 ,00:00:00.001.424 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
11654,接收,0,13:39:29.013.775 ,00:00:00.000.580 ,0x18FEF700,数据帧,扩展帧,08,ff ff ff ff c5 01 ff ff ,
11655,接收,0,13:39:29.017.439 ,00:00:00.003.664 ,0x18EBFF00,数据帧,扩展帧,08,04 01 27 06 05 01 ff ff ,
11656,接收,0,13:39:29.018.027 ,00:00:00.000.588 ,0x18FEF200,数据帧,扩展帧,08,00 00 00 00 00 00 00 ff ,
11657,接收,0,13:39:29.019.287 ,00:00:00.001.260 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11658,接收,0,13:39:29.021.195 ,00:00:00.001.908 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
11659,接收,0,13:39:29.021.775 ,00:00:00.000.580 ,0x18FF2100,数据帧,扩展帧,08,fa fc ff f5 ff ff ff ff ,
11660,接收,0,13:39:29.023.199 ,00:00:00.001.424 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
11661,接收,0,13:39:29.027.303 ,00:00:00.004.104 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11662,接收,0,13:39:29.029.359 ,00:00:00.002.056 ,0x18FEA600,数据帧,扩展帧,08,e0 02 ff ff ff ff ff ff ,
11663,接收,0,13:39:29.031.191 ,00:00:00.001.832 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
11664,接收,0,13:39:29.033.195 ,00:00:00.002.004 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
11665,接收,0,13:39:29.033.775 ,00:00:00.000.580 ,0x18FFA200,数据帧,扩展帧,08,ff f5 05 ff ff 00 ff ff ,
11666,接收,0,13:39:29.035.303 ,00:00:00.001.528 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11667,接收,0,13:39:29.039.207 ,00:00:00.003.904 ,0x18FEDF00,数据帧,扩展帧,08,7d e0 15 ff 7d 00 00 ff ,
11668,接收,0,13:39:29.041.195 ,00:00:00.001.988 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
11669,接收,0,13:39:29.043.195 ,00:00:00.002.000 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
11670,接收,0,13:39:29.043.783 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11671,接收,0,13:39:29.051.187 ,00:00:00.007.404 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
11672,接收,0,13:39:29.051.775 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11673,接收,0,13:39:29.053.195 ,00:00:00.001.420 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
11674,接收,0,13:39:29.059.207 ,00:00:00.006.012 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11675,接收,0,13:39:29.061.199 ,00:00:00.001.992 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
11676,接收,0,13:39:29.063.202 ,00:00:00.002.003 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
11677,接收,0,13:39:29.067.379 ,00:00:00.004.177 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11678,接收,0,13:39:29.069.355 ,00:00:00.001.976 ,0x18FEF100,数据帧,扩展帧,08,ff 00 00 40 00 1e 1f ff ,
11679,接收,0,13:39:29.071.191 ,00:00:00.001.836 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
11680,接收,0,13:39:29.071.771 ,00:00:00.000.580 ,0x18FF2100,数据帧,扩展帧,08,fa fc ff f5 ff ff ff ff ,
11681,接收,0,13:39:29.073.199 ,00:00:00.001.428 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
11682,接收,0,13:39:29.075.247 ,00:00:00.002.048 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11683,接收,0,13:39:29.081.199 ,00:00:00.005.952 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
11684,接收,0,13:39:29.083.199 ,00:00:00.002.000 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
11685,接收,0,13:39:29.083.787 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11686,接收,0,13:39:29.091.187 ,00:00:00.007.400 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
11687,接收,0,13:39:29.091.775 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11688,接收,0,13:39:29.093.199 ,00:00:00.001.424 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
11689,接收,0,13:39:29.093.771 ,00:00:00.000.572 ,0x18F00029,数据帧,扩展帧,08,c0 7d ff ff ff ff ff 75 ,
11690,接收,0,13:39:29.099.291 ,00:00:00.005.520 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11691,接收,0,13:39:29.101.199 ,00:00:00.001.908 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
11692,接收,0,13:39:29.103.207 ,00:00:00.002.008 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
11693,接收,0,13:39:29.107.303 ,00:00:00.004.096 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11694,接收,0,13:39:29.111.195 ,00:00:00.003.892 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
11695,接收,0,13:39:29.113.199 ,00:00:00.002.004 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
11696,接收,0,13:39:29.115.307 ,00:00:00.002.108 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11697,接收,0,13:39:29.117.463 ,00:00:00.002.156 ,0x18FEF200,数据帧,扩展帧,08,00 00 00 00 00 00 00 ff ,
11698,接收,0,13:39:29.121.199 ,00:00:00.003.736 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
11699,接收,0,13:39:29.121.779 ,00:00:00.000.580 ,0x18FF2100,数据帧,扩展帧,08,fa fc ff f5 ff ff ff ff ,
11700,接收,0,13:39:29.123.203 ,00:00:00.001.424 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
11701,接收,0,13:39:29.123.791 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11702,接收,0,13:39:29.129.363 ,00:00:00.005.572 ,0x18FEF600,数据帧,扩展帧,08,ff 2e 41 ff ff ff ff ff ,
11703,接收,0,13:39:29.131.192 ,00:00:00.001.829 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
11704,接收,0,13:39:29.131.780 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11705,接收,0,13:39:29.133.200 ,00:00:00.001.420 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
11706,接收,0,13:39:29.133.780 ,00:00:00.000.580 ,0x18FFA200,数据帧,扩展帧,08,ff f5 05 ff ff 00 ff ff ,
11707,接收,0,13:39:29.139.196 ,00:00:00.005.416 ,0x18FEED00,数据帧,扩展帧,08,b4 78 0a ff ff ff ff ff ,
11708,接收,0,13:39:29.139.784 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11709,接收,0,13:39:29.141.204 ,00:00:00.001.420 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
11710,接收,0,13:39:29.143.208 ,00:00:00.002.004 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
11711,接收,0,13:39:29.147.384 ,00:00:00.004.176 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11712,接收,0,13:39:29.151.196 ,00:00:00.003.812 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
11713,接收,0,13:39:29.153.200 ,00:00:00.002.004 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
11714,接收,0,13:39:29.155.228 ,00:00:00.002.028 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11715,接收,0,13:39:29.161.204 ,00:00:00.005.976 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
11716,接收,0,13:39:29.163.204 ,00:00:00.002.000 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
11717,接收,0,13:39:29.163.792 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11718,接收,0,13:39:29.169.356 ,00:00:00.005.564 ,0x18FEF100,数据帧,扩展帧,08,ff 00 00 40 00 1e 1f ff ,
11719,接收,0,13:39:29.171.192 ,00:00:00.001.836 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
11720,接收,0,13:39:29.171.772 ,00:00:00.000.580 ,0x18FF2100,数据帧,扩展帧,08,fa fc ff f5 ff ff ff ff ,
11721,接收,0,13:39:29.172.360 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11722,接收,0,13:39:29.173.205 ,00:00:00.000.845 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
11723,接收,0,13:39:29.179.297 ,00:00:00.006.092 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11724,接收,0,13:39:29.181.205 ,00:00:00.001.908 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
11725,接收,0,13:39:29.183.209 ,00:00:00.002.004 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
11726,接收,0,13:39:29.187.309 ,00:00:00.004.100 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11727,接收,0,13:39:29.191.201 ,00:00:00.003.892 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
11728,接收,0,13:39:29.193.205 ,00:00:00.002.004 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
11729,接收,0,13:39:29.193.777 ,00:00:00.000.572 ,0x18F00029,数据帧,扩展帧,08,c0 7d ff ff ff ff ff 75 ,
11730,接收,0,13:39:29.195.309 ,00:00:00.001.532 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11731,接收,0,13:39:29.201.205 ,00:00:00.005.896 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
11732,接收,0,13:39:29.203.205 ,00:00:00.002.000 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
11733,接收,0,13:39:29.203.793 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11734,接收,0,13:39:29.211.194 ,00:00:00.007.401 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
11735,接收,0,13:39:29.211.782 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11736,接收,0,13:39:29.213.206 ,00:00:00.001.424 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
11737,接收,0,13:39:29.217.466 ,00:00:00.004.260 ,0x18FEF200,数据帧,扩展帧,08,00 00 00 00 00 00 00 ff ,
11738,接收,0,13:39:29.219.218 ,00:00:00.001.752 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11739,接收,0,13:39:29.221.206 ,00:00:00.001.988 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
11740,接收,0,13:39:29.221.786 ,00:00:00.000.580 ,0x18FF2100,数据帧,扩展帧,08,fa fc ff f5 ff ff ff ff ,
11741,接收,0,13:39:29.223.214 ,00:00:00.001.428 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
11742,接收,0,13:39:29.227.394 ,00:00:00.004.180 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11743,接收,0,13:39:29.231.202 ,00:00:00.003.808 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
11744,接收,0,13:39:29.233.205 ,00:00:00.002.003 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
11745,接收,0,13:39:29.233.786 ,00:00:00.000.581 ,0x18FFA200,数据帧,扩展帧,08,ff f5 05 ff ff 00 ff ff ,
11746,接收,0,13:39:29.235.234 ,00:00:00.001.448 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
11747,接收,0,13:39:29.241.210 ,00:00:00.005.976 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
11748,接收,0,13:39:29.243.210 ,00:00:00.002.000 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
